latitude,longitude,acq_date,acq_time,confidence,frp,year,month,day,index_right,city,country,population,distance_m,distance_km,risk_level
37.01009,-102.60246,2026-05-17,1917,h,120.68,2026,5,17,1144,Colorado Springs,United States,638421.0,355599.3397220466,355.59933972204664,Low
37.01128,-102.5972,2026-05-17,1917,h,250.09,2026,5,17,1144,Colorado Springs,United States,638421.0,355873.0151757799,355.87301517577987,Low
37.01172,-102.59531,2026-05-17,1917,h,301.57,2026,5,17,1144,Colorado Springs,United States,638421.0,355970.27968537464,355.97027968537463,Low
37.01246,-102.59192,2026-05-17,1917,n,250.09,2026,5,17,1144,Colorado Springs,United States,638421.0,356150.0524483866,356.15005244838665,Low
37.01322,-102.60921,2026-05-17,1917,n,120.68,2026,5,17,1144,Colorado Springs,United States,638421.0,354770.08906309487,354.7700890630949,Low
37.0136,-102.6073,2026-05-17,1917,n,213.67,2026,5,17,1144,Colorado Springs,United States,638421.0,354874.58091009944,354.87458091009944,Low
37.0144,-102.60396,2026-05-17,1917,h,120.68,2026,5,17,1144,Colorado Springs,United States,638421.0,355043.6377890187,355.0436377890187,Low
37.01559,-102.59866,2026-05-17,1917,h,250.09,2026,5,17,1144,Colorado Springs,United States,638421.0,355320.75550438056,355.32075550438054,Low
37.01603,-102.59676,2026-05-17,1917,n,301.57,2026,5,17,1144,Colorado Springs,United States,638421.0,355418.93048704887,355.4189304870489,Low
37.01677,-102.59338,2026-05-17,1917,n,250.09,2026,5,17,1144,Colorado Springs,United States,638421.0,355598.22549908236,355.59822549908233,Low
37.10135,-100.23513,2026-05-17,1917,h,72.07,2026,5,17,1426,Wichita,United States,501760.0,332190.66535392177,332.19066535392176,Low
37.1664,-100.2555,2026-05-17,1917,h,110.61,2026,5,17,1426,Wichita,United States,501760.0,332265.8639166732,332.2658639166732,Low
21.26983,-103.62341,2026-05-17,2053,h,75.01,2026,5,17,521,Zapopan,Mexico,1476491.0,70485.48639462964,70.48548639462965,Moderate
21.2704,-103.62606,2026-05-17,2053,h,108.73,2026,5,17,521,Zapopan,Mexico,1476491.0,70653.73267000841,70.65373267000841,Moderate
23.77177,-101.89235,2026-05-17,2053,h,162.17,2026,5,17,947,San Luis Potosí,Mexico,772828.0,220902.57175802256,220.90257175802256,Low
23.77261,-101.87932,2026-05-17,2053,n,99.64,2026,5,17,947,San Luis Potosí,Mexico,772828.0,220327.51236511295,220.32751236511297,Low
23.77271,-101.88375,2026-05-17,2053,n,113.88,2026,5,17,947,San Luis Potosí,Mexico,772828.0,220563.8072881365,220.5638072881365,Low
23.77303,-101.87285,2026-05-17,2053,h,99.64,2026,5,17,947,San Luis Potosí,Mexico,772828.0,220045.2951827283,220.0452951827283,Low
23.77309,-101.87727,2026-05-17,2053,n,113.88,2026,5,17,947,San Luis Potosí,Mexico,772828.0,220275.44455762624,220.27544455762623,Low
23.77347,-101.8708,2026-05-17,2053,h,81.2,2026,5,17,947,San Luis Potosí,Mexico,772828.0,219989.58299226908,219.98958299226908,Low
18.07022,-102.55481,2026-05-17,2055,n,66.05,2026,5,17,740,Morelia,Mexico,1002461.0,251070.7245075501,251.0707245075501,Low
18.70257,-100.80245,2026-05-17,2055,h,55.24,2026,5,17,740,Morelia,Mexico,1002461.0,132831.74513280994,132.83174513280994,Low
26.0929,-106.2542,2026-05-17,2055,h,147.1,2026,5,17,911,Culiacán,Mexico,808416.0,203059.47659508837,203.05947659508837,Low
26.25773,-106.55718,2026-05-17,2055,h,73.37,2026,5,17,911,Culiacán,Mexico,808416.0,201776.49376935948,201.7764937693595,Low
33.59186,-105.30862,2026-05-17,2057,h,411.39,2026,5,17,954,Albuquerque,United States,767499.0,252648.28839774037,252.64828839774037,Low
33.59232,-105.29848,2026-05-17,2057,n,248.54,2026,5,17,954,Albuquerque,United States,767499.0,253265.80355372417,253.26580355372417,Low
33.59739,-105.32336,2026-05-17,2057,n,137.41,2026,5,17,954,Albuquerque,United States,767499.0,251085.6324493446,251.0856324493446,Low
33.59858,-105.29704,2026-05-17,2057,h,248.54,2026,5,17,954,Albuquerque,United States,767499.0,252687.61510164975,252.68761510164975,Low
33.60241,-105.34902,2026-05-17,2057,n,51.28,2026,5,17,954,Albuquerque,United States,767499.0,248874.03445332803,248.87403445332802,Low
33.60836,-105.35424,2026-05-17,2057,n,51.28,2026,5,17,954,Albuquerque,United States,767499.0,247889.16346789445,247.88916346789446,Low
33.609,-105.34038,2026-05-17,2057,h,72.65,2026,5,17,954,Albuquerque,United States,767499.0,248718.28724076127,248.71828724076127,Low
33.61668,-105.30832,2026-05-17,2057,n,87.0,2026,5,17,954,Albuquerque,United States,767499.0,249996.1508798562,249.9961508798562,Low
33.61726,-105.29571,2026-05-17,2057,h,104.28,2026,5,17,954,Albuquerque,United States,767499.0,250773.0798733226,250.7730798733226,Low
33.62326,-105.30016,2026-05-17,2057,n,87.0,2026,5,17,954,Albuquerque,United States,767499.0,249834.1628870564,249.83416288705638,Low
33.62355,-105.29383,2026-05-17,2057,h,104.28,2026,5,17,954,Albuquerque,United States,767499.0,250226.54964882132,250.22654964882133,Low
33.64577,-105.33635,2026-05-17,2057,h,56.36,2026,5,17,954,Albuquerque,United States,767499.0,245013.538249831,245.01353824983102,Low
33.64603,-105.33035,2026-05-17,2057,n,56.36,2026,5,17,954,Albuquerque,United States,767499.0,245383.8144827866,245.38381448278662,Low
33.65225,-105.32954,2026-05-17,2057,h,56.36,2026,5,17,954,Albuquerque,United States,767499.0,244771.07803655035,244.77107803655034,Low
33.65244,-105.33854,2026-05-17,2057,n,82.45,2026,5,17,954,Albuquerque,United States,767499.0,244151.93568415192,244.1519356841519,Low
33.66665,-105.30158,2026-05-17,2057,h,56.27,2026,5,17,954,Albuquerque,United States,767499.0,245120.15970524788,245.1201597052479,Low
33.66694,-105.29559,2026-05-17,2057,n,56.27,2026,5,17,954,Albuquerque,United States,767499.0,245497.34099400928,245.49734099400928,Low
33.66723,-105.28967,2026-05-17,2057,h,192.63,2026,5,17,954,Albuquerque,United States,767499.0,245870.97101058625,245.87097101058626,Low
33.66753,-105.28362,2026-05-17,2057,n,192.63,2026,5,17,954,Albuquerque,United States,767499.0,246253.66575191065,246.25366575191066,Low
33.66783,-105.27748,2026-05-17,2057,h,104.8,2026,5,17,954,Albuquerque,United States,767499.0,246643.8025154519,246.6438025154519,Low
33.67221,-105.2982,2026-05-17,2057,n,235.23,2026,5,17,954,Albuquerque,United States,767499.0,244762.27819517136,244.76227819517135,Low
33.67287,-105.3013,2026-05-17,2057,n,56.27,2026,5,17,954,Albuquerque,United States,767499.0,244481.02483240498,244.48102483240498,Low
33.67298,-105.2803,2026-05-17,2057,h,179.69,2026,5,17,954,Albuquerque,United States,767499.0,245908.27436425106,245.90827436425107,Low
33.67317,-105.29527,2026-05-17,2057,n,56.27,2026,5,17,954,Albuquerque,United States,767499.0,244861.0849262996,244.8610849262996,Low
33.67376,-105.28346,2026-05-17,2057,h,192.63,2026,5,17,954,Albuquerque,United States,767499.0,245608.82157508394,245.60882157508394,Low
33.67405,-105.2774,2026-05-17,2057,h,104.8,2026,5,17,954,Albuquerque,United States,767499.0,245995.6965408824,245.9956965408824,Low
33.6792,-105.28027,2026-05-17,2057,h,179.69,2026,5,17,954,Albuquerque,United States,767499.0,245257.05943892698,245.25705943892697,Low
33.95671,-120.00352,2026-05-17,2057,h,148.56,2026,5,17,33,Los Angeles,United States,11885717.0,178999.06295506627,178.99906295506628,Low
33.95678,-119.98199,2026-05-17,2057,h,209.41,2026,5,17,33,Los Angeles,United States,11885717.0,176618.2339729537,176.6182339729537,Low
33.95798,-120.01685,2026-05-17,2057,n,84.1,2026,5,17,33,Los Angeles,United States,11885717.0,180452.7612941065,180.4527612941065,Low
33.96061,-120.02179,2026-05-17,2057,h,84.1,2026,5,17,33,Los Angeles,United States,11885717.0,180958.40540302524,180.95840540302524,Low
33.96128,-120.01764,2026-05-17,2057,n,84.1,2026,5,17,33,Los Angeles,United States,11885717.0,180489.19581157103,180.48919581157102,Low
36.99467,-103.00859,2026-05-17,2057,n,101.45,2026,5,17,1144,Colorado Springs,United States,638421.0,328488.49344572163,328.48849344572164,Low
30.75145,48.28247,2026-05-17,2129,n,58.79,2026,5,17,562,Al Başrah,Iraq,1326564.0,60844.28898438887,60.84428898438887,Moderate
23.54773,53.32314,2026-05-17,2131,h,66.64,2026,5,17,517,Abu Dhabi,United Arab Emirates,1483000.0,161358.44975848423,161.35844975848423,Low
27.5619,52.55843,2026-05-17,2312,h,135.97,2026,5,17,491,Shīrāz,Iran,1565572.0,259672.0526432181,259.6720526432181,Low
27.56305,52.56891,2026-05-17,2312,n,113.19,2026,5,17,491,Shīrāz,Iran,1565572.0,259538.24275552042,259.5382427555204,Low
54.61429,160.2939,2026-05-18,28,h,50.48,2026,5,18,423,Sapporo,Japan,1959313.0,2882724.7349665314,2882.7247349665313,Low
54.61592,160.29819,2026-05-18,28,h,50.48,2026,5,18,423,Sapporo,Japan,1959313.0,2883287.7090779934,2883.2877090779934,Low
54.61751,160.30238,2026-05-18,28,h,52.15,2026,5,18,423,Sapporo,Japan,1959313.0,2883837.308813416,2883.837308813416,Low
55.96662,160.6032,2026-05-18,28,h,325.51,2026,5,18,423,Sapporo,Japan,1959313.0,3092898.6168016284,3092.8986168016286,Low
55.96844,160.60811,2026-05-18,28,h,325.51,2026,5,18,423,Sapporo,Japan,1959313.0,3093538.3438788727,3093.5383438788726,Low
55.96997,160.60693,2026-05-18,28,h,455.28,2026,5,18,423,Sapporo,Japan,1959313.0,3093666.8064599135,3093.6668064599135,Low
55.97007,160.61247,2026-05-18,28,h,142.64,2026,5,18,423,Sapporo,Japan,1959313.0,3094108.4163255165,3094.1084163255164,Low
-41.13688,147.94064,2026-05-18,321,n,50.08,2026,5,18,127,Melbourne,Australia,5031195.0,582779.6827550096,582.7796827550096,Low
-41.13688,147.94147,2026-05-18,321,n,73.84,2026,5,18,127,Melbourne,Australia,5031195.0,582832.2378300793,582.8322378300793,Low
-41.13237,147.93271,2026-05-18,321,n,89.91,2026,5,18,127,Melbourne,Australia,5031195.0,581729.4377447534,581.7294377447535,Low
-41.0676,147.83974,2026-05-18,321,n,64.86,2026,5,18,127,Melbourne,Australia,5031195.0,567983.5407632077,567.9835407632077,Low
-37.94519,141.6113,2026-05-18,323,h,64.29,2026,5,18,127,Melbourne,Australia,5031195.0,373577.74457458174,373.57774457458174,Low
50.49161,130.13593,2026-05-18,349,n,67.24,2026,5,18,851,Yichun,China,878881.0,491734.274833623,491.73427483362303,Low
50.4927,130.14178,2026-05-18,349,h,67.24,2026,5,18,851,Yichun,China,878881.0,492107.85373289447,492.10785373289445,Low
50.49496,130.1344,2026-05-18,349,n,67.24,2026,5,18,851,Yichun,China,878881.0,492244.90382770466,492.24490382770466,Low
50.49605,130.14024,2026-05-18,349,h,67.24,2026,5,18,851,Yichun,China,878881.0,492617.783393698,492.617783393698,Low
50.49714,130.14607,2026-05-18,349,n,53.52,2026,5,18,851,Yichun,China,878881.0,492990.98817681405,492.990988176814,Low
50.49809,130.1707,2026-05-18,349,n,58.7,2026,5,18,851,Yichun,China,878881.0,493964.52880248067,493.9645288024807,Low
50.50036,130.16336,2026-05-18,349,n,104.59,2026,5,18,851,Yichun,China,878881.0,494099.50629562023,494.09950629562024,Low
50.50143,130.16911,2026-05-18,349,h,58.7,2026,5,18,851,Yichun,China,878881.0,494469.27533175546,494.46927533175545,Low
50.50251,130.17491,2026-05-18,349,n,58.7,2026,5,18,851,Yichun,China,878881.0,494843.010656266,494.843010656266,Low
50.50811,130.16599,2026-05-18,349,n,162.37,2026,5,18,851,Yichun,China,878881.0,495481.59090023587,495.48159090023586,Low
50.50919,130.1718,2026-05-18,349,h,162.37,2026,5,18,851,Yichun,China,878881.0,495854.9147688633,495.8549147688633,Low
50.51027,130.17758,2026-05-18,349,n,63.72,2026,5,18,851,Yichun,China,878881.0,496227.8755524666,496.2278755524666,Low
50.52674,130.2077,2026-05-18,349,n,124.48,2026,5,18,851,Yichun,China,878881.0,499989.51994463825,499.98951994463823,Low
50.5366,130.20735,2026-05-18,349,n,132.22,2026,5,18,851,Yichun,China,878881.0,501622.84611265984,501.62284611265983,Low
50.53785,130.20894,2026-05-18,349,n,185.42,2026,5,18,851,Yichun,China,878881.0,501885.152432053,501.885152432053,Low
50.53885,130.20001,2026-05-18,349,n,56.12,2026,5,18,851,Yichun,China,878881.0,501751.4267398675,501.7514267398675,Low
50.73298,130.37123,2026-05-18,349,n,115.56,2026,5,18,851,Yichun,China,878881.0,540043.1355874651,540.0431355874651,Low
51.08044,130.12912,2026-05-18,349,n,64.05,2026,5,18,851,Yichun,China,878881.0,591457.8219145837,591.4578219145836,Low
51.08152,130.13492,2026-05-18,349,n,64.05,2026,5,18,851,Yichun,China,878881.0,591800.3024145891,591.800302414589,Low
51.5285,127.9937,2026-05-18,349,n,89.39,2026,5,18,851,Yichun,China,878881.0,660365.3985647188,660.3653985647188,Low
51.69181,128.02736,2026-05-18,349,n,54.14,2026,5,18,851,Yichun,China,878881.0,688849.5624706679,688.8495624706679,Low
52.31025,127.51548,2026-05-18,349,n,63.06,2026,5,18,851,Yichun,China,878881.0,808278.5514286716,808.2785514286716,Low
52.61632,127.18517,2026-05-18,349,n,64.33,2026,5,18,851,Yichun,China,878881.0,870360.3676042847,870.3603676042846,Low
52.61739,127.45415,2026-05-18,349,n,81.23,2026,5,18,851,Yichun,China,878881.0,864707.5105844853,864.7075105844852,Low
52.6187,127.46059,2026-05-18,349,h,81.23,2026,5,18,851,Yichun,China,878881.0,864816.1763774647,864.8161763774647,Low
52.62083,127.45223,2026-05-18,349,n,81.23,2026,5,18,851,Yichun,China,878881.0,865366.2977146746,865.3662977146746,Low
52.62215,127.45871,2026-05-18,349,h,81.23,2026,5,18,851,Yichun,China,878881.0,865475.9101995183,865.4759101995184,Low
53.13686,126.51249,2026-05-18,349,n,51.65,2026,5,18,851,Yichun,China,878881.0,981478.2438368463,981.4782438368463,Low
53.19186,127.37134,2026-05-18,349,n,60.76,2026,5,18,851,Yichun,China,878881.0,970729.1728439402,970.7291728439402,Low
53.30399,127.2723,2026-05-18,349,n,76.53,2026,5,18,851,Yichun,China,878881.0,993177.105465981,993.177105465981,Low
53.30871,127.27692,2026-05-18,349,n,76.53,2026,5,18,851,Yichun,China,878881.0,993952.5234543653,993.9525234543653,Low
53.33645,126.89355,2026-05-18,349,n,54.24,2026,5,18,851,Yichun,China,878881.0,1007357.4154895713,1007.3574154895713,Low
61.34931,112.80883,2026-05-18,351,n,93.35,2026,5,18,1165,Irkutsk,Russia,623736.0,2082861.0428496604,2082.8610428496604,Low
60.43009,96.24984,2026-05-18,353,n,118.29,2026,5,18,686,Krasnoyarsk,Russia,1092851.0,1008648.262643508,1008.648262643508,Low
60.44109,96.25167,2026-05-18,353,n,65.68,2026,5,18,686,Krasnoyarsk,Russia,1092851.0,1011027.3431653117,1011.0273431653118,Low
60.77989,97.07127,2026-05-18,353,n,56.27,2026,5,18,686,Krasnoyarsk,Russia,1092851.0,1117721.5827436037,1117.7215827436037,Low
60.84154,97.35301,2026-05-18,353,n,62.81,2026,5,18,686,Krasnoyarsk,Russia,1092851.0,1143844.2449605512,1143.8442449605511,Low
-37.96342,141.61327,2026-05-18,504,n,63.37,2026,5,18,127,Melbourne,Australia,5031195.0,373494.90844707744,373.4949084470774,Low
-37.9619,141.61952,2026-05-18,504,n,63.37,2026,5,18,127,Melbourne,Australia,5031195.0,372788.2139287123,372.7882139287123,Low
-37.95882,141.61154,2026-05-18,504,n,63.37,2026,5,18,127,Melbourne,Australia,5031195.0,373651.16592449415,373.65116592449414,Low
-37.95731,141.61775,2026-05-18,504,h,63.37,2026,5,18,127,Melbourne,Australia,5031195.0,372949.3053712951,372.94930537129505,Low
-34.73769,138.9357,2026-05-18,506,n,94.84,2026,5,18,545,Adelaide,Australia,1387290.0,45377.94945978038,45.37794945978038,High
-34.47631,135.86113,2026-05-18,506,n,115.06,2026,5,18,545,Adelaide,Australia,1387290.0,310950.303951985,310.950303951985,Low
-18.97697,121.81047,2026-05-18,510,n,57.32,2026,5,18,1091,Denpasar,Indonesia,670210.0,1391368.6620388036,1391.3686620388037,Low
-18.97203,121.80273,2026-05-18,510,n,77.37,2026,5,18,1091,Denpasar,Indonesia,670210.0,1390420.8621081163,1390.4208621081164,Low
-18.9685,121.79855,2026-05-18,510,h,410.04,2026,5,18,1091,Denpasar,Indonesia,670210.0,1389822.7373005534,1389.8227373005534,Low
-18.9659,121.78707,2026-05-18,510,n,69.24,2026,5,18,1091,Denpasar,Indonesia,670210.0,1388890.7708530612,1388.8907708530612,Low
-18.96142,121.79021,2026-05-18,510,n,69.24,2026,5,18,1091,Denpasar,Indonesia,670210.0,1388625.7454456137,1388.6257454456138,Low
-14.49087,129.8439,2026-05-18,512,n,55.39,2026,5,18,557,Makassar,Indonesia,1338663.0,1571108.7643985471,1571.108764398547,Low
-11.20514,132.05127,2026-05-18,512,n,99.84,2026,5,18,557,Makassar,Indonesia,1338663.0,1563937.2689696979,1563.937268969698,Low
51.50454,128.00995,2026-05-18,529,n,87.89,2026,5,18,851,Yichun,China,878881.0,655865.892662202,655.865892662202,Low
51.51128,128.00957,2026-05-18,529,h,87.89,2026,5,18,851,Yichun,China,878881.0,657065.2910585477,657.0652910585477,Low
51.51325,128.01166,2026-05-18,529,h,91.62,2026,5,18,851,Yichun,China,878881.0,657381.4398447693,657.3814398447693,Low
51.52018,128.00217,2026-05-18,529,n,91.62,2026,5,18,851,Yichun,China,878881.0,658757.7862278052,658.7577862278052,Low
52.23484,127.50194,2026-05-18,529,n,64.71,2026,5,18,851,Yichun,China,878881.0,795075.4636350629,795.0754636350629,Low
52.24146,127.50211,2026-05-18,529,n,64.71,2026,5,18,851,Yichun,China,878881.0,796254.0076646834,796.2540076646834,Low
52.24157,127.49326,2026-05-18,529,n,52.41,2026,5,18,851,Yichun,China,878881.0,796458.642772994,796.458642772994,Low
52.24796,127.51104,2026-05-18,529,n,102.87,2026,5,18,851,Yichun,China,878881.0,797229.6998192153,797.2296998192153,Low
52.24807,127.50233,2026-05-18,529,n,102.87,2026,5,18,851,Yichun,China,878881.0,797429.976386622,797.4299763866219,Low
52.25227,127.50351,2026-05-18,529,h,198.02,2026,5,18,851,Yichun,China,878881.0,798155.7109027086,798.1557109027086,Low
52.25468,127.50242,2026-05-18,529,h,102.87,2026,5,18,851,Yichun,China,878881.0,798608.8986224993,798.6088986224993,Low
52.25479,127.49374,2026-05-18,529,n,99.2,2026,5,18,851,Yichun,China,878881.0,798809.4006845466,798.8094006845465,Low
52.62614,127.19686,2026-05-18,529,h,64.94,2026,5,18,851,Yichun,China,878881.0,871846.1705609774,871.8461705609774,Low
52.65276,127.09467,2026-05-18,529,h,75.04,2026,5,18,851,Yichun,China,878881.0,879066.7279488177,879.0667279488176,Low
52.65928,127.09505,2026-05-18,529,h,75.04,2026,5,18,851,Yichun,China,878881.0,880224.3145576102,880.2243145576102,Low
52.6594,127.08643,2026-05-18,529,n,75.04,2026,5,18,851,Yichun,China,878881.0,880458.1657042349,880.4581657042348,Low
52.65992,127.09886,2026-05-18,529,n,73.15,2026,5,18,851,Yichun,China,878881.0,880245.334313934,880.245334313934,Low
52.66001,127.09025,2026-05-18,529,n,73.15,2026,5,18,851,Yichun,China,878881.0,880473.1051447944,880.4731051447944,Low
53.00079,126.68495,2026-05-18,529,h,139.26,2026,5,18,851,Yichun,China,878881.0,952167.4151944519,952.1674151944519,Low
53.00721,126.68493,2026-05-18,529,h,66.63,2026,5,18,851,Yichun,China,878881.0,953317.3098355196,953.3173098355196,Low
53.0073,126.67645,2026-05-18,529,n,50.59,2026,5,18,851,Yichun,China,878881.0,953571.5216241532,953.5715216241532,Low
53.05175,126.7287,2026-05-18,529,n,84.19,2026,5,18,851,Yichun,China,878881.0,960093.3727836531,960.0933727836531,Low
53.05183,126.72018,2026-05-18,529,n,84.19,2026,5,18,851,Yichun,China,878881.0,960340.460562703,960.340460562703,Low
53.05245,126.73371,2026-05-18,529,h,84.44,2026,5,18,851,Yichun,China,878881.0,960082.6418112549,960.0826418112549,Low
53.05269,126.71654,2026-05-18,529,n,150.13,2026,5,18,851,Yichun,China,878881.0,960594.5218277758,960.5945218277758,Low
53.53021,127.24421,2026-05-18,529,h,57.12,2026,5,18,851,Yichun,China,878881.0,1035331.8009528333,1035.3318009528332,Low
53.53677,127.24419,2026-05-18,529,n,57.12,2026,5,18,851,Yichun,China,878881.0,1036542.6175661166,1036.5426175661166,Low
53.53692,127.23512,2026-05-18,529,n,88.85,2026,5,18,851,Yichun,China,878881.0,1036743.9177700852,1036.743917770085,Low
60.42582,96.50466,2026-05-18,533,n,113.83,2026,5,18,686,Krasnoyarsk,Russia,1092851.0,1018679.1894336202,1018.6791894336202,Low
60.77912,97.07175,2026-05-18,533,n,67.14,2026,5,18,686,Krasnoyarsk,Russia,1092851.0,1117584.445944447,1117.584445944447,Low
-38.04538,-71.99258,2026-05-18,618,n,51.49,2026,5,18,1020,Concepción,Chile,719944.0,207399.6257435472,207.3996257435472,Low
-38.04491,-71.99773,2026-05-18,618,n,51.49,2026,5,18,1020,Concepción,Chile,719944.0,207019.60639642776,207.01960639642775,Low
-33.09389,117.41599,2026-05-18,648,n,67.58,2026,5,18,388,Perth,Australia,2141834.0,229331.40769077165,229.33140769077164,Low
-30.36932,116.05986,2026-05-18,648,h,58.65,2026,5,18,388,Perth,Australia,2141834.0,207597.9402637964,207.5979402637964,Low
-29.86238,115.3275,2026-05-18,648,n,104.51,2026,5,18,388,Perth,Australia,2141834.0,278023.3079557592,278.0233079557592,Low
-29.85963,115.33885,2026-05-18,648,h,137.37,2026,5,18,388,Perth,Australia,2141834.0,278102.0426355292,278.1020426355292,Low
-29.85621,115.32938,2026-05-18,648,n,104.51,2026,5,18,388,Perth,Australia,2141834.0,278752.7477094321,278.7527477094321,Low
20.82966,104.17529,2026-05-18,701,n,60.88,2026,5,18,51,Hanoi,Vietnam,8587100.0,187529.79867538673,187.52979867538673,Low
20.787,101.54823,2026-05-18,703,h,92.39,2026,5,18,1138,Jinghong,China,642737.0,168346.97050920388,168.34697050920389,Low
45.43672,74.6025,2026-05-18,709,n,137.69,2026,5,18,655,Bishkek,Kyrgyzstan,1145044.0,398853.8697332065,398.8538697332065,Low
45.44114,74.60027,2026-05-18,709,n,50.77,2026,5,18,655,Bishkek,Kyrgyzstan,1145044.0,399552.66691747867,399.5526669174787,Low
60.43672,96.25735,2026-05-18,714,h,84.14,2026,5,18,686,Krasnoyarsk,Russia,1092851.0,1010347.8628997541,1010.3478628997541,Low
23.27069,54.25775,2026-05-18,845,n,61.07,2026,5,18,517,Abu Dhabi,United Arab Emirates,1483000.0,146098.81318141893,146.09881318141893,Low
23.27184,54.26258,2026-05-18,845,h,61.07,2026,5,18,517,Abu Dhabi,United Arab Emirates,1483000.0,145916.24684293743,145.91624684293743,Low
24.85825,53.61853,2026-05-18,845,n,51.88,2026,5,18,517,Abu Dhabi,United Arab Emirates,1483000.0,96108.9217798567,96.1089217798567,Moderate
24.88012,53.07188,2026-05-18,845,h,116.04,2026,5,18,517,Abu Dhabi,United Arab Emirates,1483000.0,152777.46001098293,152.77746001098294,Low
24.9025,53.03002,2026-05-18,845,h,51.99,2026,5,18,517,Abu Dhabi,United Arab Emirates,1483000.0,158087.71726443854,158.08771726443854,Low
25.16002,52.87202,2026-05-18,845,h,104.94,2026,5,18,632,Doha,Qatar,1186023.0,149838.68442402012,149.83868442402013,Low
30.2175,78.84404,2026-05-18,845,h,86.17,2026,5,18,1261,Dehra Dūn,India,578420.0,92206.48751390795,92.20648751390796,Moderate
27.56395,52.55773,2026-05-18,848,h,65.76,2026,5,18,491,Shīrāz,Iran,1565572.0,259414.11620654978,259.41411620654975,Low
31.2728,48.11481,2026-05-18,848,h,78.35,2026,5,18,565,Ahvāz,Iran,1325000.0,62864.911012965626,62.86491101296563,Moderate
52.09846,57.81257,2026-05-18,854,h,128.15,2026,5,18,1353,Orenburg,Russia,536862.0,307277.98565102596,307.277985651026,Low
52.52631,42.15948,2026-05-18,854,h,51.9,2026,5,18,709,Voronezh,Russia,1051995.0,362967.6610055542,362.9676610055542,Low
52.5302,42.17255,2026-05-18,854,h,68.33,2026,5,18,709,Voronezh,Russia,1051995.0,364587.2259922781,364.5872259922781,Low
52.53091,42.15588,2026-05-18,854,n,51.9,2026,5,18,709,Voronezh,Russia,1051995.0,362965.56792577595,362.96556792577593,Low
52.53221,42.16026,2026-05-18,854,n,51.9,2026,5,18,709,Voronezh,Russia,1051995.0,363508.0562124578,363.5080562124578,Low
52.5335,42.16463,2026-05-18,854,h,68.33,2026,5,18,709,Voronezh,Russia,1051995.0,364048.7569334163,364.0487569334163,Low
-18.18362,44.37076,2026-05-18,1015,n,51.85,2026,5,18,586,Antananarivo,Madagascar,1275207.0,361338.6579876071,361.3386579876071,Low
-18.18196,44.37008,2026-05-18,1015,n,52.22,2026,5,18,586,Antananarivo,Madagascar,1275207.0,361458.16730582586,361.45816730582584,Low
21.33488,39.33122,2026-05-18,1026,h,77.84,2026,5,18,140,Jeddah,Saudi Arabia,4697000.0,30484.81710898637,30.484817108986373,High
23.27587,54.25567,2026-05-18,1026,n,149.7,2026,5,18,517,Abu Dhabi,United Arab Emirates,1483000.0,145492.7648442822,145.49276484428222,Low
22.40501,28.84318,2026-05-18,1028,n,54.78,2026,5,18,1402,Abū Ţisht,Egypt,514535.0,580504.2728581808,580.5042728581808,Low
22.40619,28.84822,2026-05-18,1028,h,77.83,2026,5,18,1402,Abū Ţisht,Egypt,514535.0,580043.409557061,580.0434095570611,Low
24.87683,53.07794,2026-05-18,1028,h,118.69,2026,5,18,517,Abu Dhabi,United Arab Emirates,1483000.0,152007.2622806289,152.0072622806289,Low
25.15881,52.87361,2026-05-18,1028,h,140.29,2026,5,18,632,Doha,Qatar,1186023.0,150030.25969138136,150.03025969138136,Low
25.17752,52.87712,2026-05-18,1028,n,68.85,2026,5,18,632,Doha,Qatar,1186023.0,150195.517355324,150.195517355324,Low
28.04686,34.23964,2026-05-18,1028,h,198.09,2026,5,18,846,Tabūk,Saudi Arabia,886036.0,264140.04824342905,264.140048243429,Low
28.0476,34.24344,2026-05-18,1028,h,224.13,2026,5,18,846,Tabūk,Saudi Arabia,886036.0,263707.3757538607,263.7073757538607,Low
30.74984,48.28664,2026-05-18,1028,n,77.33,2026,5,18,562,Al Başrah,Iraq,1326564.0,61142.10473613912,61.14210473613912,Moderate
30.75479,48.28607,2026-05-18,1028,n,77.33,2026,5,18,562,Al Başrah,Iraq,1326564.0,61408.46900872703,61.40846900872703,Moderate
31.00248,48.14539,2026-05-18,1028,n,119.73,2026,5,18,565,Ahvāz,Iran,1325000.0,71166.90074634126,71.16690074634126,Moderate
31.08934,47.79207,2026-05-18,1028,n,57.17,2026,5,18,562,Al Başrah,Iraq,1326564.0,74462.28874592402,74.46228874592401,Moderate
31.2739,48.11276,2026-05-18,1028,n,136.01,2026,5,18,565,Ahvāz,Iran,1325000.0,63083.34459726018,63.08334459726018,Moderate
31.62016,48.79576,2026-05-18,1028,h,65.31,2026,5,18,1062,Borvāyeh-ye Al Bū ‘Azīz,Iran,690000.0,20183.5801105671,20.183580110567103,Very High
58.24173,43.53429,2026-05-18,1036,n,72.8,2026,5,18,615,Nizhniy Novgorod,Russia,1204985.0,398001.9280656814,398.0019280656814,Low
-31.15211,28.31329,2026-05-18,1151,h,75.42,2026,5,18,890,Pietermaritzburg,South Africa,839327.0,303908.5249280323,303.9085249280323,Low
-31.1515,28.31731,2026-05-18,1151,n,75.42,2026,5,18,890,Pietermaritzburg,South Africa,839327.0,303517.56915046496,303.51756915046496,Low
